rank,path,subject_id,date_id,gesture,repetition,correctness,posture,label,task,mahalanobis_sq,score01,speed,accel,jerk,smoothness
481,data/RawData/306_18_1_9_1_stand.txt,306,18,1,9,1,stand,stand,stand,0.40943483173492834,0.6072013093289689,0.004047964931185431,0.08288654170897718,0.9125214143348461,0.0005440790225488995
482,data/RawData/104_18_7_5_1_stand.txt,104,18,7,5,1,stand,stand,stand,0.40924592680250405,0.6063829787234043,0.0025704946958670077,0.182213321198405,0.8149210121699767,0.0002951719333078391
483,data/RawData/215_18_2_6_1_stand.txt,215,18,2,6,1,stand,stand,stand,0.40909265134230316,0.6055646481178396,0.0022056746979384257,0.08617739097911338,0.9115105967512327,0.00010633756927115576
484,data/RawData/101_18_5_3_1_stand.txt,101,18,5,3,1,stand,stand,stand,0.40907977665416406,0.6047463175122749,0.001961818170066102,0.06579025917787353,0.9317317958032582,0.0005161268463577838
485,data/RawData/302_18_0_8_1_stand.txt,302,18,0,8,1,stand,stand,stand,0.4088941997235489,0.6039279869067103,0.004231879609171747,0.09472534329042902,0.9004952276605143,0.000547549437439489
486,data/RawData/101_18_8_1_1_stand.txt,101,18,8,1,1,stand,stand,stand,0.4087724660735196,0.6031096563011457,0.0011440693077702305,0.025234406009966518,0.9734796598941942,0.00014186478562275333
487,data/RawData/104_18_5_2_1_stand.txt,104,18,5,2,1,stand,stand,stand,0.408686720697094,0.602291325695581,0.0028943867266058745,0.12488738005575714,0.8719849163976662,0.0002333168175241469
488,data/RawData/301_18_5_12_1_stand.txt,301,18,5,12,1,stand,stand,stand,0.40860199770780736,0.6014729950900164,0.0005594595092217116,0.0,1.0022165589217982,0.0004120859178390091
489,data/RawData/301_18_0_10_1_stand.txt,301,18,0,10,1,stand,stand,stand,0.4083551834716107,0.6006546644844517,0.003507153922292585,0.16021624921591368,0.8354444680111854,0.0008321288481594344
490,data/RawData/211_18_2_3_2_stand.txt,211,18,2,3,2,stand,stand,stand,0.40823030276753597,0.599836333878887,0.003709940742784324,0.09968362700629436,0.895472220148319,0.0011342121001529399
491,data/RawData/206_18_1_10_2_stand.txt,206,18,1,10,2,stand,stand,stand,0.4081085286096289,0.5990180032733224,0.004110667028848675,0.17957862510738098,0.8153848373665076,0.0009258704948124989
492,data/RawData/101_18_0_1_1_stand.txt,101,18,0,1,1,stand,stand,stand,0.4079573017006221,0.5981996726677578,0.00337990752417753,0.1790072928160045,0.8169027578501548,0.0007100418072120199
493,data/RawData/101_18_4_4_1_stand.txt,101,18,4,4,1,stand,stand,stand,0.40772100158512387,0.5973813420621932,0.0016830088980730553,0.02435239181152271,0.9734821938479136,0.0004824054400380701
494,data/RawData/301_18_0_11_1_stand.txt,301,18,0,11,1,stand,stand,stand,0.407714419510602,0.5965630114566285,0.0040987144185325695,0.14179810541656807,0.8531711865602272,0.0009319936022196183
495,data/RawData/202_18_4_6_1_stand.txt,202,18,4,6,1,stand,stand,stand,0.4072879288295059,0.5957446808510638,0.0028629708756959327,0.1612942686266203,0.8354355077683658,0.00040725272686280886
496,data/RawData/206_18_8_9_2_stand.txt,206,18,8,9,2,stand,stand,stand,0.4072809229929514,0.5949263502454992,0.0032875323058501136,0.1576360788742019,0.838195422928172,0.0008809658893207585
497,data/RawData/206_18_1_12_2_stand.txt,206,18,1,12,2,stand,stand,stand,0.4072515993355491,0.5941080196399345,0.003521820833627233,0.10098032238743071,0.8945611583856089,0.0009366983908777375
498,data/RawData/303_18_1_11_1_stand.txt,303,18,1,11,1,stand,stand,stand,0.4072036487432651,0.5932896890343698,0.004020026232172153,0.08037870980420972,0.9155096318305431,9.163213061923248e-05
499,data/RawData/101_18_4_1_1_stand.txt,101,18,4,1,1,stand,stand,stand,0.4071397832234266,0.5924713584288053,0.0015910176376483973,0.02639317034351434,0.9710061596813178,0.0010096523350634264
500,data/RawData/106_18_4_5_1_stand.txt,106,18,4,5,1,stand,stand,stand,0.4067872799673334,0.5916530278232406,0.0011076006642071995,0.10132344911906614,0.8975454963772194,2.34538370491565e-05
501,data/RawData/211_18_0_3_2_stand.txt,211,18,0,3,2,stand,stand,stand,0.40669076212647054,0.5908346972176759,0.0043769127823991855,0.16040004550976128,0.8344960788211205,0.0007269628842602488
502,data/RawData/213_18_5_5_1_stand.txt,213,18,5,5,1,stand,stand,stand,0.40651366785252113,0.5900163666121113,0.0019945190496485957,0.09767239273707283,0.899886791581883,0.00044629662893565345
503,data/RawData/303_18_1_10_1_stand.txt,303,18,1,10,1,stand,stand,stand,0.40626455191303745,0.5891980360065466,0.0039626967304785534,0.12844501745886253,0.8665064750580662,0.001085810750131332
504,data/RawData/305_18_1_7_1_stand.txt,305,18,1,7,1,stand,stand,stand,0.40618636382233547,0.588379705400982,0.0036610327762477525,0.12970841681651865,0.8655429232476967,0.0010876271570751377
505,data/RawData/202_18_7_4_1_stand.txt,202,18,7,4,1,stand,stand,stand,0.40613089357875914,0.5875613747954174,0.002726882916044858,0.0,1.4729706980196418,0.0001484939104021005
506,data/RawData/202_18_7_12_1_stand.txt,202,18,7,12,1,stand,stand,stand,0.405943070897724,0.5867430441898527,0.004459740766939723,0.0,1.3799356259623865,0.00011539962205045967
507,data/RawData/302_18_1_12_1_stand.txt,302,18,1,12,1,stand,stand,stand,0.4054494126632677,0.5859247135842881,0.0037496291525965114,0.14532626207282928,0.8505919929812966,0.0003321157908111755
508,data/RawData/107_18_7_4_1_stand.txt,107,18,7,4,1,stand,stand,stand,0.4054069703209637,0.5851063829787234,0.0013599002280403809,0.11376055792795205,0.8849053759374652,0.0
509,data/RawData/102_18_1_3_1_stand.txt,102,18,1,3,1,stand,stand,stand,0.40509586075128445,0.5842880523731587,0.003769667379398249,0.18477554737103363,0.809922289277965,0.0015324959691346222
510,data/RawData/213_18_2_1_1_stand.txt,213,18,2,1,1,stand,stand,stand,0.40490166705069436,0.5834697217675942,0.00264522605788587,0.1513793678175071,0.8456168017385108,0.00035860438362636835
511,data/RawData/215_18_1_2_2_stand.txt,215,18,1,2,2,stand,stand,stand,0.4048306820578647,0.5826513911620295,0.0035831753297173993,0.1069876116453936,0.8875054006732083,0.0019238123492106712
512,data/RawData/107_18_1_6_1_stand.txt,107,18,1,6,1,stand,stand,stand,0.4046847816102919,0.5818330605564648,0.003628288016761826,0.09435326096849475,0.901822880802565,0.00019557020970751454
513,data/RawData/102_18_7_4_1_stand.txt,102,18,7,4,1,stand,stand,stand,0.4046127404214615,0.5810147299509002,0.0014083141372261611,0.0,1.0261529788786747,0.00026154297450188985
514,data/RawData/215_18_1_3_2_stand.txt,215,18,1,3,2,stand,stand,stand,0.4046089574873207,0.5801963993453355,0.003719554925161684,0.13019019536676668,0.8645599959430684,0.0015302537625317288
515,data/RawData/305_18_0_11_1_stand.txt,305,18,0,11,1,stand,stand,stand,0.4046087999125867,0.5793780687397708,0.003702944203123801,0.13975687900768127,0.8556781396094569,0.0008620371772665126
516,data/RawData/215_18_4_10_1_stand.txt,215,18,4,10,1,stand,stand,stand,0.40440405650732447,0.5785597381342062,0.0005185397952285898,0.0,1.0535496117008234,0.0
517,data/RawData/103_18_7_1_1_stand.txt,103,18,7,1,1,stand,stand,stand,0.40431264019219354,0.5777414075286416,0.0012764688376939737,0.11566785528346309,0.8827529915284921,0.0003026843478776823
518,data/RawData/202_18_4_5_1_stand.txt,202,18,4,5,1,stand,stand,stand,0.4042528148120393,0.5769230769230769,0.0026016115065154205,0.1380498238989217,0.85860528766802,0.0007432769240691388
519,data/RawData/103_18_1_4_1_stand.txt,103,18,1,4,1,stand,stand,stand,0.40415035967557117,0.5761047463175123,0.0038053085158658052,0.12864765890660276,0.866222638966971,0.0013243936080861577
520,data/RawData/103_18_1_3_1_stand.txt,103,18,1,3,1,stand,stand,stand,0.40381784648912905,0.5752864157119476,0.0042112429546894,0.1389623638160736,0.8556523729560125,0.0011740202707483083
521,data/RawData/303_18_0_7_1_stand.txt,303,18,0,7,1,stand,stand,stand,0.40355071960898853,0.574468085106383,0.003360492424637698,0.10961083021624253,0.8868853931528836,0.00014328420375834468
522,data/RawData/104_18_5_1_1_stand.txt,104,18,5,1,1,stand,stand,stand,0.40348087247136594,0.5736497545008183,0.0031573574014482127,0.1580774506387525,0.838630488367563,0.0001347035897578685
523,data/RawData/215_18_1_1_2_stand.txt,215,18,1,1,2,stand,stand,stand,0.40335521486669684,0.5728314238952537,0.0036180711875146375,0.09729490226810458,0.8980299612237007,0.0010570653182009242
524,data/RawData/211_18_8_3_1_stand.txt,211,18,8,3,1,stand,stand,stand,0.4033128002711421,0.5720130932896891,0.0,0.0,1.1969859099467683,2.0531320743557125e-05
525,data/RawData/107_18_7_6_1_stand.txt,107,18,7,6,1,stand,stand,stand,0.4030000203737439,0.5711947626841244,0.0007932004349749266,0.0,1.1753069302673955,0.0
526,data/RawData/306_18_0_9_1_stand.txt,306,18,0,9,1,stand,stand,stand,0.40295169537582914,0.5703764320785597,0.004176614130095987,0.1447134939379301,0.8495071940165424,0.0016026979129499118
527,data/RawData/303_18_1_12_1_stand.txt,303,18,1,12,1,stand,stand,stand,0.40285075127559744,0.5695581014729951,0.003929547399990193,0.12931407770474887,0.8664873589390387,0.000269015953740041
528,data/RawData/215_18_8_8_1_stand.txt,215,18,8,8,1,stand,stand,stand,0.40284277198598717,0.5687397708674304,0.0032200572078624023,0.09655086081336918,0.899206632259784,0.0010224497165020009
529,data/RawData/101_18_1_5_1_stand.txt,101,18,1,5,1,stand,stand,stand,0.40275656875189936,0.5679214402618658,0.003844386583757974,0.16234751946000703,0.8319453984452173,0.0018626955085348565
530,data/RawData/105_18_1_6_1_stand.txt,105,18,1,6,1,stand,stand,stand,0.40257909808203124,0.5671031096563012,0.0015369082235447793,0.0,1.1177901847730332,8.611966050278137e-05
531,data/RawData/215_18_3_4_1_stand.txt,215,18,3,4,1,stand,stand,stand,0.4023467875818494,0.5662847790507365,0.0013444049538386142,0.0,1.183508664417427,4.436647334888598e-08
532,data/RawData/102_18_8_6_1_stand.txt,102,18,8,6,1,stand,stand,stand,0.4023042254778859,0.5654664484451718,0.0,0.06531991204366232,0.934827850435243,5.946632292331027e-05
533,data/RawData/102_18_7_6_1_stand.txt,102,18,7,6,1,stand,stand,stand,0.40229787301218073,0.5646481178396072,0.002190683136279915,0.026086758964756603,0.9714902550604453,0.00023230283603256467
534,data/RawData/202_18_7_18_1_stand.txt,202,18,7,18,1,stand,stand,stand,0.4022898066641693,0.5638297872340425,0.0010181311358221459,0.0,1.579102821613921,5.807642222658727e-05
535,data/RawData/211_18_4_4_2_stand.txt,211,18,4,4,2,stand,stand,stand,0.4022860794349195,0.563011456628478,0.00413062060890106,0.11038736699041492,0.8851461472516999,0.00033586514649827404
536,data/RawData/305_18_1_10_1_stand.txt,305,18,1,10,1,stand,stand,stand,0.4021103364023103,0.5621931260229133,0.003418548696432724,0.19094152670582762,0.8050647492890317,0.0005751753062211068
537,data/RawData/104_18_8_6_1_stand.txt,104,18,8,6,1,stand,stand,stand,0.40209275446329656,0.5613747954173486,0.0017659747289845674,0.11575384524771005,0.88208195772634,0.00039822229447836286
538,data/RawData/306_18_1_10_1_stand.txt,306,18,1,10,1,stand,stand,stand,0.4020146942980313,0.560556464811784,0.0038030765230386166,0.1277804941473157,0.8678821595662618,0.0005342697608964761
539,data/RawData/202_18_8_27_2_stand.txt,202,18,8,27,2,stand,stand,stand,0.40198263517229227,0.5597381342062193,0.0,0.0,1.0405210608035413,0.0
540,data/RawData/205_18_1_10_1_stand.txt,205,18,1,10,1,stand,stand,stand,0.40173397601894484,0.5589198036006546,0.00419798967786776,0.16095842861120957,0.8347062927575456,0.0001372889508879432
541,data/RawData/202_18_4_17_1_stand.txt,202,18,4,17,1,stand,stand,stand,0.4015346485984067,0.55810147299509,0.002168484529323708,0.07722222126559394,0.9199513967022238,0.0006578975003681155
542,data/RawData/206_18_8_1_1_stand.txt,206,18,8,1,1,stand,stand,stand,0.4008587010448916,0.5572831423895254,0.001993572584307901,0.11440413604121574,0.8834876437461011,0.00011464762588054714
543,data/RawData/103_18_4_13_2_stand.txt,103,18,4,13,2,stand,stand,stand,0.4008033230782753,0.5564648117839607,0.002742629308708225,0.1697401331245384,0.8267794686060351,0.0007377689582234202
544,data/RawData/215_18_2_2_1_stand.txt,215,18,2,2,1,stand,stand,stand,0.40067500617764895,0.5556464811783961,0.0018933787590567392,0.14918213847990094,0.8487629626787774,0.000161520079769217
545,data/RawData/202_18_8_15_1_stand.txt,202,18,8,15,1,stand,stand,stand,0.4006197180687627,0.5548281505728314,0.003000390637251565,0.0,1.5140281160870834,0.0
546,data/RawData/215_18_3_7_2_stand.txt,215,18,3,7,2,stand,stand,stand,0.40058781577671937,0.5540098199672667,0.0016103113178241465,0.049170205826590686,0.9491931083668887,2.6374486200149692e-05
547,data/RawData/211_18_4_1_2_stand.txt,211,18,4,1,2,stand,stand,stand,0.400475347586158,0.5531914893617021,0.0035827332495032642,0.1589168724247606,0.8360029273147307,0.0014974670085084686
548,data/RawData/302_18_8_12_1_stand.txt,302,18,8,12,1,stand,stand,stand,0.4002387203847399,0.5523731587561375,0.001345769277103868,0.0337556107480848,0.9648140409652104,8.457900710252182e-05
549,data/RawData/207_18_7_2_2_stand.txt,207,18,7,2,2,stand,stand,stand,0.4001805700524554,0.5515548281505729,0.0012398343378533124,0.0,1.0605457644612488,7.358610669561717e-05
550,data/RawData/205_18_1_13_1_stand.txt,205,18,1,13,1,stand,stand,stand,0.4000387204487028,0.5507364975450082,0.0033344154646596388,0.053692269238399155,0.9429355015894483,3.781370499329059e-05
551,data/RawData/202_18_4_24_1_stand.txt,202,18,4,24,1,stand,stand,stand,0.40001468712600263,0.5499181669394435,0.003526630852406113,0.10654548870893575,0.8893135775671627,0.000614302868995441
552,data/RawData/107_18_1_3_1_stand.txt,107,18,1,3,1,stand,stand,stand,0.39999091084975286,0.5490998363338789,0.003908044855426653,0.12433100121820717,0.8714399481705695,0.0003210057532966622
553,data/RawData/307_18_8_9_1_stand.txt,307,18,8,9,1,stand,stand,stand,0.39990378815471195,0.5482815057283142,0.000787085236489632,0.0,1.1827770749440678,0.0
554,data/RawData/206_18_7_17_1_stand.txt,206,18,7,17,1,stand,stand,stand,0.3998190879779554,0.5474631751227496,0.0,0.0,1.2942260855872478,0.0
555,data/RawData/101_18_0_4_1_stand.txt,101,18,0,4,1,stand,stand,stand,0.39975874173525766,0.546644844517185,0.003434006800627536,0.15341264057305712,0.8427166500136952,0.0004367026101186821
556,data/RawData/216_18_2_3_2_stand.txt,216,18,2,3,2,stand,stand,stand,0.39948132269823866,0.5458265139116203,0.0031020963222657657,0.19887509351461063,0.7967419995145455,0.0012808106460748796
557,data/RawData/211_18_1_4_1_stand.txt,211,18,1,4,1,stand,stand,stand,0.39939429538502996,0.5450081833060556,0.0032511947588576206,0.07129880202811081,0.9246713931096298,0.0007786101008980306
558,data/RawData/211_18_4_5_2_stand.txt,211,18,4,5,2,stand,stand,stand,0.39936994933299447,0.544189852700491,0.0032033168083568987,0.0128895497360136,0.9833122447686375,0.0005948886844879582
559,data/RawData/206_18_7_22_1_stand.txt,206,18,7,22,1,stand,stand,stand,0.3992874953916488,0.5433715220949263,0.0,0.0,1.0345002318341299,0.0
560,data/RawData/216_18_8_1_1_stand.txt,216,18,8,1,1,stand,stand,stand,0.3991079075407926,0.5425531914893617,0.002862967154384563,0.1064240623345807,0.8904480300680155,0.00026494044051360896
561,data/RawData/206_18_8_3_1_stand.txt,206,18,8,3,1,stand,stand,stand,0.398916942873628,0.5417348608837971,0.0005940714595809753,0.014795374371325994,0.9844396244864027,0.00017092968018380335
562,data/RawData/213_18_7_2_1_stand.txt,213,18,7,2,1,stand,stand,stand,0.3988896570681221,0.5409165302782324,0.0,0.009243075176283798,0.990613668662314,0.0004252543314025648
563,data/RawData/202_18_7_22_2_stand.txt,202,18,7,22,2,stand,stand,stand,0.39877661454899005,0.5400981996726678,0.00029829430016239185,0.0,1.6073860729703608,2.329361117690577e-05
564,data/RawData/104_18_7_4_1_stand.txt,104,18,7,4,1,stand,stand,stand,0.39870862631808623,0.5392798690671031,0.0018224482243903118,0.11454066360362361,0.8836607494422206,0.0
565,data/RawData/107_18_8_3_1_stand.txt,107,18,8,3,1,stand,stand,stand,0.39859180407022127,0.5384615384615384,0.001283401873422893,0.034613939611367876,0.964125484122559,0.0
566,data/RawData/102_18_1_4_1_stand.txt,102,18,1,4,1,stand,stand,stand,0.39858961620302924,0.5376432078559739,0.0038347116520909626,0.18196496334809892,0.8137291951609049,0.00047112983639641706
567,data/RawData/301_18_1_12_1_stand.txt,301,18,1,12,1,stand,stand,stand,0.3985271042877338,0.5368248772504092,0.0041906718225923146,0.19885078466848977,0.7960335097796476,0.0009250337267612288
568,data/RawData/206_18_8_8_2_stand.txt,206,18,8,8,2,stand,stand,stand,0.3982141487678867,0.5360065466448445,0.0030224303940410333,0.16137465794909858,0.835433579644806,0.00016933200954319402
569,data/RawData/202_18_7_2_1_stand.txt,202,18,7,2,1,stand,stand,stand,0.39793839665440006,0.5351882160392799,0.0011841235649782443,0.0,1.2785200618669412,3.673327115682127e-05
570,data/RawData/206_18_8_7_1_stand.txt,206,18,8,7,1,stand,stand,stand,0.3979150337538827,0.5343698854337152,0.0020099232288522573,0.00882116376237321,0.9885172456962193,0.0006516673100420145
571,data/RawData/213_18_2_5_1_stand.txt,213,18,2,5,1,stand,stand,stand,0.39790601405281745,0.5335515548281505,0.003061552773982187,0.13247618656820845,0.8643507176151967,0.00011154304009962781
572,data/RawData/202_18_4_25_1_stand.txt,202,18,4,25,1,stand,stand,stand,0.3978796492203734,0.532733224222586,0.0030119815030828414,0.17705460204409282,0.8196664287562767,0.00026698769403429184
573,data/RawData/303_18_0_9_1_stand.txt,303,18,0,9,1,stand,stand,stand,0.39777934178996255,0.5319148936170213,0.0037704081448632133,0.1308295442794913,0.8653413122216085,5.8735351523140856e-05
574,data/RawData/104_18_8_5_1_stand.txt,104,18,8,5,1,stand,stand,stand,0.39745816681147994,0.5310965630114566,0.002174448215898685,0.02788361161222388,0.9689744719306499,0.0009674682387116328
575,data/RawData/302_18_0_9_1_stand.txt,302,18,0,9,1,stand,stand,stand,0.3974286806701313,0.530278232405892,0.0037391487948389875,0.11761181721745295,0.8784772035369204,0.00017183044827152067
576,data/RawData/211_18_2_4_2_stand.txt,211,18,2,4,2,stand,stand,stand,0.39682763705527996,0.5294599018003273,0.0035120879335160788,0.14826983124298587,0.847528322708006,0.0006897581129719152
577,data/RawData/211_18_7_5_3_stand.txt,211,18,7,5,3,stand,stand,stand,0.39674548105543767,0.5286415711947627,2.677169467643128e-05,0.0,1.0296250033508252,0.0
